ID_Cliente,Evasion,Genero,Adulto_Mayor,Socio,Dependientes,Meses_Antiguedad,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Tipo_Contrato,Facturacion_Digital,Metodo_Pago,Cargos_Mensuales,Cargos_Diarios,Cargos_Totales
0297-RBCSG,0,masculino,0,0,0,19,1,0,dsl,0,1,0,1,0,1,un_ano,1,bank transfer (automatic),65.35,2.18,1231.85
0298-XACET,0,masculino,0,1,1,52,0,0,dsl,0,1,1,1,1,0,dos_anos,0,cheque_correo,50.2,1.67,2554.0
0301-FIDRB,0,femenino,0,1,1,72,0,0,dsl,1,1,1,1,1,1,dos_anos,1,bank transfer (automatic),63.8,2.13,4684.3
0301-KOBTQ,0,masculino,0,0,0,32,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,bank transfer (automatic),20.05,0.67,614.45
0302-JOIVN,1,femenino,0,1,0,8,1,0,fibra_optica,0,1,1,0,1,1,mes_a_mes,0,cheque_electronico,101.15,3.37,842.9
0303-UNCIP,0,masculino,0,0,0,41,1,1,dsl,0,0,1,0,0,1,un_ano,0,cheque_correo,65.0,2.17,2531.8
0303-WMMRN,0,masculino,0,0,0,5,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,19.25,0.64,86.05
0305-SQECB,0,femenino,0,0,1,11,0,0,dsl,1,0,0,1,0,0,un_ano,1,cheque_correo,36.05,1.2,402.6
0306-JAELE,1,masculino,0,0,0,5,1,0,fibra_optica,0,0,0,1,1,1,mes_a_mes,1,cheque_electronico,96.1,3.2,453.4
0307-BCOPK,0,femenino,0,0,0,16,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,19.05,0.64,326.65
0308-GIQJT,0,masculino,1,0,0,71,1,1,fibra_optica,0,1,0,1,1,1,un_ano,0,bank transfer (automatic),105.75,3.52,7382.85
0308-IVGOK,0,femenino,0,0,0,11,0,0,dsl,0,1,1,1,0,0,un_ano,1,credit card (automatic),40.4,1.35,422.6
0310-MVLET,1,femenino,0,1,1,61,1,1,fibra_optica,0,1,0,0,1,1,mes_a_mes,1,cheque_electronico,99.15,3.3,6010.05
0310-SUCIN,0,femenino,0,1,0,71,1,0,dsl,1,1,1,1,1,1,un_ano,1,bank transfer (automatic),84.8,2.83,6046.1
0310-VQXAM,0,masculino,0,0,0,9,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.85,0.66,178.8
0311-QYWSS,0,femenino,0,0,0,6,1,0,dsl,1,0,0,0,0,0,mes_a_mes,1,cheque_electronico,49.45,1.65,314.6
0311-UNPFF,1,femenino,0,0,0,26,1,0,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,bank transfer (automatic),88.8,2.96,2274.35
0314-TKOSI,0,femenino,0,0,0,6,1,0,dsl,1,1,0,0,0,0,mes_a_mes,0,cheque_correo,55.15,1.84,322.9
0315-LVCRK,0,masculino,0,0,0,11,1,0,fibra_optica,0,0,1,0,0,1,mes_a_mes,0,cheque_electronico,84.8,2.83,888.75
0318-QUUOB,1,masculino,0,1,0,1,1,0,fibra_optica,0,0,0,0,1,0,mes_a_mes,1,cheque_electronico,80.55,2.68,80.55
0318-ZOPWS,0,femenino,0,1,0,49,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,bank transfer (automatic),20.15,0.67,973.35
0319-QZTCO,0,femenino,0,1,1,3,1,0,dsl,0,1,0,0,1,0,mes_a_mes,1,credit card (automatic),58.7,1.96,168.6
0320-DWVTU,0,femenino,0,0,0,53,1,0,fibra_optica,1,1,1,1,0,1,dos_anos,0,cheque_correo,99.5,3.32,5424.25
0320-JDNQG,1,masculino,0,1,1,23,1,0,fibra_optica,1,0,0,1,1,1,mes_a_mes,1,cheque_electronico,99.85,3.33,2331.3
0322-CHQRU,1,masculino,0,0,0,2,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,45.35,1.51,89.5
0322-YINQP,1,masculino,0,0,0,1,1,0,dsl,1,0,0,0,0,0,mes_a_mes,1,cheque_correo,48.55,1.62,48.55
0323-XWWTN,0,masculino,0,0,1,3,1,1,sin_internet,0,0,0,0,0,0,dos_anos,1,cheque_correo,26.4,0.88,121.25
0324-BRPCJ,1,femenino,1,1,0,68,1,1,fibra_optica,0,1,0,0,1,1,mes_a_mes,1,cheque_electronico,100.2,3.34,6851.65
0325-XBFAC,1,masculino,0,0,0,8,1,0,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,94.7,3.16,740.3
0326-VDYXE,0,femenino,0,1,0,70,1,1,fibra_optica,0,0,1,0,1,1,un_ano,1,cheque_electronico,97.65,3.26,6982.5
0327-WFZSY,0,masculino,0,1,1,39,1,1,fibra_optica,0,0,1,0,1,1,un_ano,0,cheque_electronico,100.0,3.33,3835.55
0328-GRPMV,1,femenino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,70.1,2.34,70.1
0329-GTIAJ,1,femenino,0,0,0,3,1,0,fibra_optica,0,1,0,1,1,1,mes_a_mes,1,cheque_electronico,97.9,3.26,315.3
0330-BGYZE,0,masculino,0,1,0,60,1,1,fibra_optica,0,1,1,0,1,1,un_ano,0,bank transfer (automatic),102.5,3.42,6157.6
0330-IVZHA,1,femenino,0,1,0,5,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,69.95,2.33,330.15
0334-GDDSO,1,masculino,1,0,0,3,1,1,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,cheque_electronico,81.35,2.71,233.7
0334-ZFJSR,0,femenino,0,1,0,55,1,1,dsl,1,1,0,1,0,0,un_ano,1,credit card (automatic),66.05,2.2,3462.1
0336-KXKFK,0,masculino,0,0,0,72,0,0,dsl,1,0,1,1,1,1,dos_anos,1,credit card (automatic),61.2,2.04,4390.25
0336-PIKEI,0,masculino,1,1,0,72,1,0,dsl,1,1,1,1,1,0,dos_anos,0,bank transfer (automatic),74.4,2.48,5360.75
0337-CNPZE,1,femenino,0,0,0,41,1,1,fibra_optica,0,1,1,0,1,1,mes_a_mes,1,cheque_electronico,106.3,3.54,4443.45
0343-QLUZP,0,masculino,0,0,0,60,0,0,dsl,1,1,1,0,0,0,dos_anos,0,bank transfer (automatic),39.6,1.32,2424.5
0345-HKJVM,1,femenino,0,0,0,6,1,0,fibra_optica,0,0,0,0,1,1,mes_a_mes,0,cheque_electronico,89.3,2.98,577.6
0345-XMMUG,0,femenino,0,1,0,46,1,1,fibra_optica,0,1,1,1,1,1,dos_anos,1,credit card (automatic),108.9,3.63,4854.3
0347-UBKUZ,0,femenino,0,0,0,15,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.9,0.66,320.45
0348-SDKOL,1,femenino,0,1,0,58,1,1,fibra_optica,0,0,1,1,1,1,mes_a_mes,1,credit card (automatic),102.1,3.4,5885.4
0354-VXMJC,0,masculino,0,1,1,23,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),19.6,0.65,426.65
0354-WYROK,1,femenino,1,1,1,31,1,0,fibra_optica,0,0,1,1,1,1,mes_a_mes,1,cheque_electronico,98.9,3.3,2911.3
0356-ERHVT,0,masculino,0,1,0,11,1,0,dsl,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),45.9,1.53,521.9
0356-OBMAC,0,femenino,1,0,0,56,1,1,fibra_optica,0,1,1,1,1,0,dos_anos,1,bank transfer (automatic),99.9,3.33,5706.3
0357-NVCRI,0,femenino,0,0,1,25,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,credit card (automatic),20.05,0.67,471.7
0361-HJRDX,0,femenino,0,0,0,68,0,0,dsl,1,1,1,1,1,1,dos_anos,0,credit card (automatic),64.35,2.14,4539.6
0362-RAOQO,0,femenino,0,0,0,40,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),19.65,0.65,830.25
0362-ZBZWJ,1,masculino,0,0,0,36,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,84.9,2.83,3067.2
0363-QJVFX,1,masculino,0,0,0,32,1,1,fibra_optica,1,1,0,1,1,1,mes_a_mes,1,credit card (automatic),108.15,3.6,3432.9
0363-SVHYR,0,masculino,0,1,1,71,1,1,dsl,1,1,1,1,1,1,dos_anos,0,bank transfer (automatic),86.85,2.9,6263.8
0365-BZUWY,0,masculino,0,1,0,17,1,1,fibra_optica,0,1,1,0,1,1,mes_a_mes,1,cheque_electronico,102.55,3.42,1742.5
0365-GXEZS,0,masculino,0,1,0,18,1,0,fibra_optica,0,0,1,1,0,0,mes_a_mes,0,cheque_electronico,78.2,2.61,1468.75
0365-TRTPY,0,femenino,0,0,0,37,1,1,fibra_optica,1,1,1,0,0,0,mes_a_mes,0,bank transfer (automatic),91.2,3.04,3382.3
0366-NQSHS,0,masculino,0,0,0,2,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.35,0.64,46.35
0369-ZGOVK,0,femenino,0,1,1,28,1,0,fibra_optica,0,0,0,0,0,0,un_ano,1,bank transfer (automatic),70.4,2.35,1992.2
0373-AIVNJ,0,masculino,0,0,0,9,0,0,dsl,1,1,1,0,0,0,un_ano,0,cheque_correo,39.55,1.32,373.0
0374-AACSZ,0,femenino,0,0,0,1,1,0,dsl,1,0,0,0,0,0,mes_a_mes,0,cheque_electronico,50.15,1.67,50.15
0374-FIUCA,0,masculino,0,1,0,65,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,credit card (automatic),20.4,0.68,1414.45
0374-IOEGQ,0,femenino,0,0,0,3,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,44.6,1.49,122.7
0375-HVGXO,1,femenino,0,0,0,1,0,0,dsl,0,0,0,0,1,0,mes_a_mes,1,cheque_electronico,34.7,1.16,34.7
0376-OIWME,0,masculino,0,1,0,36,1,0,fibra_optica,1,0,0,0,1,1,mes_a_mes,1,cheque_electronico,93.6,3.12,3366.05
0376-YMCJC,1,masculino,0,0,0,23,1,1,fibra_optica,0,0,0,1,1,0,mes_a_mes,1,cheque_electronico,90.6,3.02,1943.2
0377-JBKKT,0,masculino,0,1,1,22,1,0,dsl,1,1,0,1,0,0,mes_a_mes,1,cheque_correo,57.95,1.93,1271.8
0378-CJKPV,0,femenino,0,1,0,72,1,1,fibra_optica,1,1,1,1,1,1,dos_anos,0,credit card (automatic),112.1,3.74,7965.95
0378-NHQXU,1,femenino,0,1,1,17,1,1,fibra_optica,0,0,1,0,1,0,mes_a_mes,0,cheque_electronico,88.25,2.94,1460.65
0378-TOVMS,1,femenino,0,0,0,3,1,0,fibra_optica,0,0,0,1,0,1,mes_a_mes,0,cheque_electronico,85.8,2.86,272.2
0378-XSZPU,1,masculino,0,1,0,58,1,0,dsl,1,1,1,0,0,0,un_ano,0,credit card (automatic),60.3,2.01,3563.8
0379-DJQHR,0,masculino,0,1,1,67,1,0,dsl,1,1,1,0,1,1,dos_anos,0,credit card (automatic),81.35,2.71,5398.6
0380-NEAVX,0,masculino,1,0,0,34,1,0,fibra_optica,0,1,1,0,1,1,un_ano,1,cheque_electronico,99.85,3.33,3343.15
0380-ZCSBI,0,masculino,0,0,0,10,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,credit card (automatic),20.0,0.67,198.7
0383-CLDDA,0,femenino,0,0,0,69,1,1,dsl,1,0,1,1,1,1,dos_anos,1,credit card (automatic),85.35,2.84,5897.4
0384-LPITE,0,masculino,0,0,0,40,0,0,dsl,1,1,1,0,1,1,un_ano,0,credit card (automatic),62.05,2.07,2511.55
0384-RVBPI,0,masculino,0,0,0,20,1,0,dsl,1,0,1,0,0,1,mes_a_mes,0,credit card (automatic),64.4,2.15,1398.6
0386-CWRGM,0,femenino,0,1,1,46,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,19.4,0.65,967.85
0388-EOPEX,1,femenino,0,1,0,2,1,0,fibra_optica,1,0,0,0,0,0,mes_a_mes,1,cheque_electronico,74.4,2.48,139.4
0390-DCFDQ,1,femenino,1,1,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,70.45,2.35,70.45
0392-BZIUW,0,femenino,0,1,0,72,1,1,fibra_optica,1,0,1,0,1,1,dos_anos,1,credit card (automatic),105.0,3.5,7589.8
0394-YONDK,0,masculino,0,1,1,70,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),25.15,0.84,1790.15
0396-HUJBP,0,femenino,0,0,0,2,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.3,0.64,44.4
0396-UKGAI,0,masculino,0,0,1,23,1,0,dsl,0,1,0,1,0,0,mes_a_mes,1,bank transfer (automatic),55.3,1.84,1284.2
0396-YCHWO,0,masculino,0,1,0,36,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,95.4,3.18,3474.2
0397-GZBBC,1,masculino,1,1,0,59,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,bank transfer (automatic),93.85,3.13,5574.75
0397-ZXWQF,0,masculino,0,0,0,67,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),20.5,0.68,1430.95
0401-WDBXM,0,masculino,0,1,1,72,1,1,fibra_optica,1,0,1,0,1,1,dos_anos,1,bank transfer (automatic),105.55,3.52,7542.25
0402-CQAJN,1,femenino,0,0,0,37,1,1,fibra_optica,0,1,1,0,1,1,mes_a_mes,1,bank transfer (automatic),101.9,3.4,3545.35
0402-OAMEN,0,femenino,0,1,1,72,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),24.45,0.82,1709.1
0404-AHASP,0,masculino,0,1,0,72,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),19.7,0.66,1421.9
0404-SWRVG,1,masculino,0,0,0,3,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,74.4,2.48,229.55
0406-BPDVR,1,femenino,1,1,0,54,1,1,fibra_optica,0,1,0,0,1,1,un_ano,1,credit card (automatic),101.5,3.38,5373.1
0407-BDJKB,1,masculino,0,1,0,60,1,1,fibra_optica,0,1,1,0,1,0,mes_a_mes,1,cheque_electronico,95.75,3.19,5742.9
0409-WTMPL,0,femenino,0,1,0,58,1,1,fibra_optica,1,1,1,0,1,1,un_ano,1,credit card (automatic),110.65,3.69,6526.65
0410-IPFTY,0,femenino,0,1,0,31,1,0,fibra_optica,0,1,0,0,0,1,mes_a_mes,1,bank transfer (automatic),83.85,2.8,2674.15
0411-EZJZE,0,femenino,0,0,0,3,1,1,dsl,0,0,0,0,1,0,mes_a_mes,1,cheque_electronico,60.25,2.01,170.5
0412-UCCNP,0,masculino,0,0,0,55,1,0,dsl,1,0,1,1,0,0,dos_anos,1,cheque_electronico,59.2,1.97,3175.85
0415-MOSGF,1,femenino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,44.4,1.48,44.4
0419-YAAPX,0,masculino,0,1,0,49,1,0,fibra_optica,0,1,0,0,1,0,mes_a_mes,1,credit card (automatic),85.3,2.84,4297.95
0420-BWTPW,1,masculino,0,0,1,8,0,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,25.5,0.85,215.2
0420-HLGXF,0,femenino,1,0,0,39,1,1,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,99.75,3.32,4036.0
0420-TXVSG,0,masculino,0,1,0,66,1,1,dsl,1,1,1,0,0,0,dos_anos,1,credit card (automatic),66.1,2.2,4428.45
0422-OHQHQ,0,femenino,0,1,1,15,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,20.55,0.68,295.95
0422-UXFAP,0,femenino,0,1,0,51,1,1,fibra_optica,0,0,1,0,1,1,un_ano,1,cheque_electronico,98.85,3.3,4947.55
0423-UDIJQ,0,masculino,1,0,0,9,1,0,dsl,0,0,0,1,0,0,mes_a_mes,0,cheque_correo,49.2,1.64,447.9
0426-TIRNE,1,femenino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.9,0.7,20.9
0428-AXXLJ,0,masculino,0,0,0,25,1,0,sin_internet,0,0,0,0,0,0,un_ano,1,bank transfer (automatic),19.5,0.65,516.3
0428-IKYCP,0,masculino,0,1,0,22,1,0,fibra_optica,0,0,1,0,1,0,mes_a_mes,1,bank transfer (automatic),87.0,2.9,1850.65
0430-IHCDJ,0,masculino,0,0,0,15,1,1,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,49.0,1.63,749.25
0431-APWVY,1,femenino,0,1,1,28,1,0,fibra_optica,0,0,0,0,1,1,un_ano,1,bank transfer (automatic),90.1,3.0,2598.95
0432-CAJZV,0,masculino,0,0,0,3,1,0,fibra_optica,0,0,0,0,1,1,mes_a_mes,0,cheque_correo,90.7,3.02,237.65
0434-CSFON,0,femenino,0,1,0,47,1,1,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,100.5,3.35,4707.1
0436-TWFFZ,0,femenino,0,0,0,67,1,1,dsl,1,0,1,1,1,1,dos_anos,1,cheque_correo,85.25,2.84,5714.2
0439-IFYUN,0,femenino,1,0,0,18,1,0,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,cheque_electronico,74.7,2.49,1294.6
0440-EKDCF,0,masculino,0,1,0,62,1,0,dsl,0,1,1,1,0,0,dos_anos,1,credit card (automatic),60.15,2.0,3753.2
0440-MOGPM,0,femenino,0,0,0,41,1,1,dsl,0,1,1,0,1,1,un_ano,1,cheque_electronico,80.55,2.68,3263.9
0440-QEXBZ,0,femenino,0,0,0,44,1,1,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,50.15,1.67,2139.1
0440-UEDAI,0,femenino,0,0,0,53,1,0,fibra_optica,0,1,1,1,0,1,un_ano,1,credit card (automatic),94.45,3.15,5042.75
0442-TDYUO,0,masculino,0,1,0,48,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,cheque_correo,20.05,0.67,1036.0
0442-ZXKVS,0,femenino,1,1,0,54,1,1,fibra_optica,1,1,1,1,1,1,un_ano,1,bank transfer (automatic),115.6,3.85,6431.05
0447-BEMNG,1,femenino,0,1,0,48,0,0,dsl,1,0,1,0,0,1,mes_a_mes,1,bank transfer (automatic),45.3,1.51,2145.0
0447-RXSGD,0,masculino,0,0,0,24,1,1,fibra_optica,0,1,0,0,1,1,mes_a_mes,1,bank transfer (automatic),99.65,3.32,2404.85
0454-OKRCT,0,masculino,0,0,0,33,1,0,fibra_optica,0,1,0,1,0,0,dos_anos,0,bank transfer (automatic),80.6,2.69,2651.1
0455-ENTCR,0,masculino,0,1,0,66,1,1,dsl,1,1,0,1,1,1,dos_anos,0,cheque_electronico,85.25,2.84,5538.35
0455-XFASS,0,femenino,0,1,1,3,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,69.55,2.32,200.2
0458-HEUZG,0,femenino,0,0,0,13,0,0,dsl,0,0,1,1,0,0,dos_anos,0,cheque_correo,35.4,1.18,450.4
0459-SPZHJ,0,masculino,0,1,1,63,1,1,dsl,1,1,1,0,1,1,dos_anos,0,credit card (automatic),83.5,2.78,5435.0
0461-CVKMU,1,femenino,0,1,1,23,1,0,fibra_optica,0,1,1,1,0,0,mes_a_mes,0,cheque_electronico,83.8,2.79,1900.25
0463-TXOAK,0,masculino,0,0,1,52,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),25.6,0.85,1334.5
0463-WZZKO,0,masculino,0,0,0,3,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),20.75,0.69,67.1
0463-ZSDNT,0,masculino,0,0,0,10,1,0,dsl,0,0,0,0,0,1,mes_a_mes,1,bank transfer (automatic),56.75,1.89,503.25
0464-WJTKO,0,femenino,0,1,1,72,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),20.1,0.67,1460.85
0468-YRPXN,0,masculino,0,0,0,29,1,0,fibra_optica,0,0,1,1,1,1,mes_a_mes,1,credit card (automatic),98.8,3.29,2807.1
0471-ARVMX,0,femenino,1,1,0,62,1,1,fibra_optica,1,0,1,0,1,1,un_ano,1,cheque_electronico,104.85,3.49,6312.9
0471-LVHGK,1,masculino,0,1,0,41,1,1,dsl,0,0,1,0,1,1,un_ano,1,cheque_electronico,73.0,2.43,3001.2
0475-RIJEP,1,masculino,0,0,0,43,1,1,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,cheque_electronico,77.85,2.6,3365.85
0479-HMSWA,0,femenino,0,0,1,26,1,0,fibra_optica,0,1,1,1,1,1,dos_anos,1,cheque_electronico,105.45,3.52,2715.3
0480-BIXDE,0,femenino,0,1,0,19,1,0,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,96.8,3.23,1743.05
0480-KYJVA,0,femenino,0,1,1,72,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),24.25,0.81,1784.5
0481-SUMCB,0,femenino,1,0,0,45,1,1,fibra_optica,0,0,1,0,1,1,un_ano,1,bank transfer (automatic),102.15,3.4,4735.35
0484-FFVBJ,0,masculino,0,0,0,32,1,0,dsl,0,0,0,0,1,1,un_ano,1,bank transfer (automatic),64.85,2.16,2010.95
0484-JPBRU,0,masculino,0,0,0,41,1,1,sin_internet,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),25.25,0.84,996.45
0485-ZBSLN,0,masculino,0,1,1,65,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),24.75,0.82,1715.1
0486-HECZI,1,masculino,0,1,0,55,1,1,fibra_optica,1,1,0,0,1,0,mes_a_mes,1,cheque_electronico,96.75,3.22,5238.9
0486-LGCCH,0,masculino,0,1,1,11,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,19.65,0.65,225.75
0487-CRLZF,0,femenino,0,0,0,49,1,0,dsl,0,0,1,1,1,1,dos_anos,1,bank transfer (automatic),74.45,2.48,3721.9
0487-RPVUM,0,masculino,0,1,0,61,1,1,fibra_optica,1,0,1,1,1,0,mes_a_mes,0,bank transfer (automatic),99.4,3.31,5943.65
0487-VVUVK,0,masculino,0,1,1,25,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,19.15,0.64,477.6
0488-GSLFR,1,femenino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,69.5,2.32,69.5
0489-WMEMG,0,femenino,0,0,1,23,1,0,dsl,0,0,0,1,0,0,un_ano,1,cheque_electronico,49.45,1.65,1119.35
0491-KAPQG,0,masculino,0,0,0,21,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,73.7,2.46,1558.7
0495-RVCBF,1,femenino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,79.7,2.66,79.7
0495-ZBNGW,1,masculino,1,1,0,5,1,1,fibra_optica,0,0,1,0,0,0,mes_a_mes,1,bank transfer (automatic),79.9,2.66,343.95
0496-AHOOK,0,masculino,0,1,0,24,1,0,dsl,1,0,0,1,1,1,un_ano,0,bank transfer (automatic),74.4,2.48,1712.9
0504-HHAPI,1,femenino,1,0,0,27,1,1,fibra_optica,0,0,1,0,0,1,mes_a_mes,0,credit card (automatic),88.3,2.94,2467.75
0505-SPOOW,0,femenino,0,1,0,70,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),19.8,0.66,1397.65
0506-LVNGN,1,femenino,1,0,0,5,1,0,fibra_optica,0,0,1,0,0,0,mes_a_mes,1,credit card (automatic),75.55,2.52,349.65
0506-YLVKJ,0,masculino,0,1,1,46,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,cheque_correo,20.2,0.67,917.45
0508-OOLTO,0,femenino,0,1,1,2,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,71.65,2.39,135.75
0508-SQWPL,0,femenino,0,1,1,57,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,bank transfer (automatic),20.1,0.67,1087.7
0511-JTEOY,1,femenino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,71.1,2.37,71.1
0512-FLFDW,0,femenino,1,1,0,60,1,1,fibra_optica,0,0,1,0,1,1,un_ano,1,credit card (automatic),100.5,3.35,6029.0
0513-RBGPE,0,masculino,0,1,1,37,1,1,dsl,1,0,1,1,0,0,dos_anos,1,credit card (automatic),62.8,2.09,2278.75
0515-YPMCW,1,masculino,0,0,1,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,70.45,2.35,70.45
0516-OOHAR,0,masculino,0,1,1,28,1,0,fibra_optica,0,1,1,0,1,1,un_ano,0,bank transfer (automatic),100.35,3.34,2799.0
0516-QREYC,0,femenino,1,0,0,24,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,20.3,0.68,459.95
0516-UXRMT,0,femenino,0,0,0,62,1,1,fibra_optica,1,1,1,0,0,0,un_ano,1,cheque_electronico,92.05,3.07,5755.8
0516-VRYBW,1,femenino,0,0,1,18,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,bank transfer (automatic),20.15,0.67,390.85
0516-WJVXC,1,femenino,0,0,0,5,1,0,dsl,1,0,0,1,0,0,mes_a_mes,0,cheque_electronico,54.2,1.81,308.25
0519-DRGTI,0,femenino,0,1,1,20,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.35,0.68,442.6
0519-XUZJU,1,femenino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,70.75,2.36,70.75
0520-FDVVT,1,masculino,0,0,0,35,1,0,fibra_optica,0,1,1,0,1,1,un_ano,1,bank transfer (automatic),102.35,3.41,3626.1
0523-VNGTF,0,femenino,1,0,0,52,0,0,dsl,0,1,1,1,1,0,mes_a_mes,1,cheque_electronico,50.5,1.68,2566.3
0524-IAVZO,1,femenino,0,1,0,30,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,85.0,2.83,2624.25
0526-SXDJP,0,masculino,0,1,0,72,0,0,dsl,1,1,1,0,0,0,dos_anos,0,bank transfer (automatic),42.1,1.4,2962.0
0529-ONKER,1,masculino,1,0,0,15,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,75.65,2.52,1146.65
0530-IJVDB,0,masculino,0,0,1,70,1,1,fibra_optica,1,1,1,1,1,1,dos_anos,1,cheque_electronico,114.6,3.82,7882.5
0531-XBKMM,0,masculino,0,0,1,66,1,1,dsl,1,1,0,1,0,0,dos_anos,0,bank transfer (automatic),65.7,2.19,4378.9
0531-ZZJWQ,0,masculino,1,1,0,55,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,74.0,2.47,4052.4
0533-BNWKF,1,femenino,1,1,0,55,1,1,fibra_optica,0,1,1,0,0,0,mes_a_mes,1,cheque_electronico,85.45,2.85,4874.7
0533-UCAAU,0,masculino,1,1,0,57,1,1,dsl,0,1,1,0,1,0,un_ano,1,credit card (automatic),71.1,2.37,4140.1
0536-ACXIP,0,femenino,0,1,0,72,1,1,fibra_optica,1,1,1,0,1,1,dos_anos,1,cheque_electronico,109.55,3.65,8165.1
